stock_code,post_id,title,author,date,reads,replies,sector,stock_name,sector_name,title_clean,title_segmented,sentiment,sentiment_score
601360,1769188431,$三六零(SH601360)$,幸福如哥,09-04 08:26,835,5,AI_Agent,三六零,AI Agent,$三六零(SH601360)$,六零 SH601360,中性,0.0
601360,1769196596,看到说360安全收入占比小所以不是网安、ai安全企业的各种帖子和评论就想笑360,大蛋两边甩,09-04 09:04,300,1,AI_Agent,三六零,AI Agent,看到说360安全收入占比小所以不是网安、ai安全企业的各种帖子和评论就想笑360,看到 360 安全 收入 不是 网安 ai 安全 企业 各种 帖子 评论 360,正面,1.0
601360,1769140741,下面那么大个跳空缺口等着补，管住手，等补缺口,橘子皮泡点水喝,09-04 04:15,78,2,AI_Agent,三六零,AI Agent,下面那么大个跳空缺口等着补，管住手，等补缺口,下面 那么 跳空 缺口 管住 补缺,负面,-1.0
601360,1769197960,三六零今年天网杯，AI直接坐上了裁判席！网络漏洞AI安全#天网杯,天光照耀,09-04 09:10,72,0,AI_Agent,三六零,AI Agent,三六零今年天网杯，AI直接坐上了裁判席！网络漏洞AI安全#天网杯,六零 今年 天网 AI 直接 坐上 裁判席 网络 漏洞 AI 安全 天网,正面,1.0
601360,1769197244,如果有杂毛比赛，这只股肯定夺冠,知识的尹欣宙,09-04 09:07,41,0,AI_Agent,三六零,AI Agent,如果有杂毛比赛，这只股肯定夺冠,有杂 比赛 肯定 夺冠,中性,0.0
601360,1769188917,三六零今年下半年、明年能不能见到效益突破1）2026下半年：技术产品齐备，订单数,天光照耀,09-04 08:30,275,0,AI_Agent,三六零,AI Agent,三六零今年下半年、明年能不能见到效益突破1）2026下半年：技术产品齐备，订单数,六零 今年 下半年 明年 不能 见到 效益 突破 2026 下半年 技术 产品 齐备 订单数,中性,0.0
601360,1769182657,押宝A&#x27;i应用,天人路成傲天,09-04 07:49,118,0,AI_Agent,三六零,AI Agent,押宝A&#x27;i应用,押宝 &# x27 应用,中性,0.0
601360,1769144865,果然高开低走，我大A从来都是这样！,蔡六斤,09-04 04:31,55,2,AI_Agent,三六零,AI Agent,果然高开低走，我大A从来都是这样！,果然 高开低走 我大 从来 这样,中性,0.0
601360,1769157045,收盘点评，下周一有望实现反包上涨，这个概率还不算小，起码有60%吧，退一步讲，即,有礼貌的飘梦琳16,09-04 05:22,454,2,AI_Agent,三六零,AI Agent,收盘点评，下周一有望实现反包上涨，这个概率还不算小，起码有60%吧，退一步讲，即,收盘 点评 下周一 有望 实现 反包 上涨 这个 概率 不算 起码 60% 退一步讲,正面,0.3333
601360,1769159851,$三六零(SH601360)$,似她三分已是绝色,09-04 05:34,246,2,AI_Agent,三六零,AI Agent,$三六零(SH601360)$,六零 SH601360,中性,0.0
601360,1768450523,事实证明人真的不能太闲……搞了一天，降了1毛钱成本……，累了……想砸就砸个痛快，,北极甜虾Win10,09-03 02:55,397,9,AI_Agent,三六零,AI Agent,事实证明人真的不能太闲……搞了一天，降了1毛钱成本……，累了……想砸就砸个痛快，,事实证明 不能 太闲 一天 毛钱 成本 痛快,负面,-1.0
601360,1769169744,高开低走，冲高回落，涨停炸板，平开低走。就没有一次是稳的。给我无语到笑了,大曾子酥妻,09-04 06:26,98,3,AI_Agent,三六零,AI Agent,高开低走，冲高回落，涨停炸板，平开低走。就没有一次是稳的。给我无语到笑了,高开低走 冲高 回落 涨停 炸板 平开 没有 一次 无语,正面,1.0
601360,1769173225,$三六零(SH601360)$,股友信仰之道,09-04 06:48,457,0,AI_Agent,三六零,AI Agent,$三六零(SH601360)$,六零 SH601360,中性,0.0
601360,1769173158,$三六零(SH601360)$,股友信仰之道,09-04 06:47,188,0,AI_Agent,三六零,AI Agent,$三六零(SH601360)$,六零 SH601360,中性,0.0
601360,1769160668,8.99-8.89-8.98来，继续看你蹦哒,知白守黑1,09-04 05:38,105,4,AI_Agent,三六零,AI Agent,8.99-8.89-8.98来，继续看你蹦哒,8.99 8.89 8.98 继续,中性,0.0
601360,1769171232,好好生活、别想太多、时间一天比一天少、我们一天比一天老、人生的路上记得要善待自己,涨停嗨翻全场谢谢,09-04 06:34,50,0,AI_Agent,三六零,AI Agent,好好生活、别想太多、时间一天比一天少、我们一天比一天老、人生的路上记得要善待自己,好好 生活 别想 太多 时间 一天 一天 我们 一天 一天 人生 路上 记得 善待 自己,中性,0.0
601360,1768844833,天津上市公司2026年半年报营收稳步增长 科创动能持续释放,海光信息资讯,09-04 11:01,1278,4,AI_Agent,三六零,AI Agent,天津上市公司2026年半年报营收稳步增长 科创动能持续释放,天津 上市公司 2026 半年报 营收 稳步增长 科创 动能 持续 释放,正面,1.0
601360,1769165526,今年天网杯，AI直接坐上了裁判席！#大有学问#网络安全#网络攻防#黑客#网络漏洞,资本观察局,09-04 06:03,1615,1,AI_Agent,三六零,AI Agent,今年天网杯，AI直接坐上了裁判席！#大有学问#网络安全#网络攻防#黑客#网络漏洞,今年 天网 AI 直接 坐上 裁判席 大有 学问 网络安全 网络 攻防 黑客 网络 漏洞,正面,1.0
601360,1769149990,纳米ai给出的结果怎么不是最新日期的，比如分析股价，分析的是7月之前的，不是截止,股神202088,09-04 04:51,54,1,AI_Agent,三六零,AI Agent,纳米ai给出的结果怎么不是最新日期的，比如分析股价，分析的是7月之前的，不是截止,纳米 ai 给出 结果 不是 最新 日期 比如 分析 股价 分析 之前 不是 截止,正面,1.0
601360,1768976760,买在最高点，每次相信你都会吃面,积极的邱京城1,09-04 01:44,309,3,AI_Agent,三六零,AI Agent,买在最高点，每次相信你都会吃面,最高点 每次 相信 吃面,中性,0.0
601360,1769163485,真是个死股雷打不动,股友G519k31217,09-04 05:52,38,0,AI_Agent,三六零,AI Agent,真是个死股雷打不动,真是 雷打不动,负面,-1.0
601360,1769123157,原始人deepseek稳如泰山，月之暗面依然领先（纳米work自制网站）,水高山低,09-04 03:25,220,2,AI_Agent,三六零,AI Agent,原始人deepseek稳如泰山，月之暗面依然领先（纳米work自制网站）,原始人 deepseek 稳如泰山 暗面 依然 领先 纳米 work 自制 网站,中性,0.0
601360,1769152860,下周一周二总融资净偿还1121，414.706万元。,股友056D52N053,09-04 05:04,88,0,AI_Agent,三六零,AI Agent,下周一周二总融资净偿还1121，414.706万元。,下周一 周二 融资 偿还 1121 414.706 万元,负面,-1.0
601360,1765341099,下降通道，不破趋势，不进。,盘口观星者,08-27 08:31,354,1,AI_Agent,三六零,AI Agent,下降通道，不破趋势，不进。,下降 通道 不破 趋势 不进,负面,-1.0
601360,1769041976,今天这个T可以，赚到了,股友65m9u02900,09-04 02:25,124,5,AI_Agent,三六零,AI Agent,今天这个T可以，赚到了,这个,正面,1.0
601360,1769137923,中午有个人说早上红3下午收一个点，真TM让你说对了，TM每次都是回落,股友a1261r8275,09-04 04:06,60,1,AI_Agent,三六零,AI Agent,中午有个人说早上红3下午收一个点，真TM让你说对了，TM每次都是回落,中午 个人 早上 下午 一个点 TM TM 每次 回落,负面,-1.0
601360,1769140253,从来都没有好好的涨过一天，只要上午涨，下午就跳水，上午跌，下午跌的更狠，这只票到,股友613e761g93,09-04 04:13,51,0,AI_Agent,三六零,AI Agent,从来都没有好好的涨过一天，只要上午涨，下午就跳水，上午跌，下午跌的更狠，这只票到,从来 没有 好好 一天 只要 上午 下午 跳水 上午 下午 只票,负面,-0.5556
601360,1769137817,信达地产,大傻就是牛,09-04 04:05,40,0,AI_Agent,三六零,AI Agent,信达地产,地产,中性,0.0
601360,1769128857,傲天尾盘分享:兄弟们一周结束了，开心陪家人，快乐过周末，运气不会差。,天人路成傲天,09-04 03:40,468,3,AI_Agent,三六零,AI Agent,傲天尾盘分享:兄弟们一周结束了，开心陪家人，快乐过周末，运气不会差。,傲天 尾盘 分享 兄弟 一周 结束 开心 家人 快乐 周末 运气 不会,中性,0.0
601360,1769109796,主力别装了，老老实实给下去补缺口跳空高开又没有钱，撑不住股价。,顺财横财一起来,09-04 03:04,68,1,AI_Agent,三六零,AI Agent,主力别装了，老老实实给下去补缺口跳空高开又没有钱，撑不住股价。,主力 别装 老老实实 下去 补缺 空高开 没有 撑不住 股价,负面,-1.0
601360,1769126060,无忧，大盘亦无忧。,快乐的唐麦克,09-04 03:32,50,0,AI_Agent,三六零,AI Agent,无忧，大盘亦无忧。,无忧 大盘 无忧,中性,0.0
601360,1768960862,往死里跌,股友702I5679O3,09-04 01:35,46,1,AI_Agent,三六零,AI Agent,往死里跌,往死里,负面,-1.0
601360,1769112691,下周市场还有个挖坑，然后再看。,这次真的可以开干了,09-04 03:08,548,4,AI_Agent,三六零,AI Agent,下周市场还有个挖坑，然后再看。,下周 市场 还有 挖坑,负面,-1.0
601360,1769121897,我本来想写帖子讨论下上证指数能不能守住周线？结果写着写着，看到最后15分钟硬拉去,太平洋西岸首富,09-04 03:23,259,0,AI_Agent,三六零,AI Agent,我本来想写帖子讨论下上证指数能不能守住周线？结果写着写着，看到最后15分钟硬拉去,本来 帖子 讨论 上证指数 不能 守住 周线 结果 看到 最后 15 分钟 硬拉去,负面,-1.0
601360,1769111796,这周的量是前面几周都没有过的,年年善贾得白起,09-04 03:07,47,0,AI_Agent,三六零,AI Agent,这周的量是前面几周都没有过的,这周 前面 几周 没有,中性,0.0
601360,1768952430,这么长的上引线还不跑还要进，我不知道你们脑子怎么长得，被套了又要骂，纯纯的一群小,随机昵称0987,09-04 01:30,220,14,AI_Agent,三六零,AI Agent,这么长的上引线还不跑还要进，我不知道你们脑子怎么长得，被套了又要骂，纯纯的一群小,这么 引线 还要 知道 你们 脑子 长得 被套 纯纯 一群,负面,-1.0
601360,1769099661,看看周线能否强势一点，收个十字星股价收回9元以上,戏说人生,09-04 02:55,97,2,AI_Agent,三六零,AI Agent,看看周线能否强势一点，收个十字星股价收回9元以上,看看 周线 能否 强势 一点 收个 十字星 股价 收回 以上,中性,0.0
601360,1768974216,还有一点需要警惕的是。大盘，尤其是上证50的支捍，很可能是假的——止于日线350,戏说人生,09-04 01:42,165,2,AI_Agent,三六零,AI Agent,还有一点需要警惕的是。大盘，尤其是上证50的支捍，很可能是假的——止于日线350,还有 一点 需要 警惕 大盘 尤其 上证 50 止于 日线 350,中性,0.0
601360,1769077712,奇信不卖完，这股没戏，等奇信志成清算完了，这破玩意儿就有上涨的基因了,走向财务自由之路,09-04 02:43,55,1,AI_Agent,三六零,AI Agent,奇信不卖完，这股没戏，等奇信志成清算完了，这破玩意儿就有上涨的基因了,奇信 卖完 没戏 奇信 志成 清算 这破 玩意儿 上涨 基因,中性,0.0
601360,1769098789,8.99收盘？,股友65m9u02900,09-04 02:55,37,0,AI_Agent,三六零,AI Agent,8.99收盘？,8.99 收盘,中性,0.0
601360,1769071045,下午要没有你们散户接，真得绿啊,随机昵称0987,09-04 02:40,60,3,AI_Agent,三六零,AI Agent,下午要没有你们散户接，真得绿啊,下午 没有 你们 散户 真得,负面,-1.0
601360,1769095155,所有人都在等减持完成，都觉得减持完可以响了，实际恰恰相反，抓紧卖吧卖吧,股神202088,09-04 02:52,50,1,AI_Agent,三六零,AI Agent,所有人都在等减持完成，都觉得减持完可以响了，实际恰恰相反，抓紧卖吧卖吧,所有人 减持 完成 减持 实际 恰恰相反 抓紧,负面,-1.0
601360,1769095673,今天砸的太低了，大盘也都全部跌破位了。只要大盘全线破位，就形成破位共振，就是买点,戏说人生,09-04 02:53,74,1,AI_Agent,三六零,AI Agent,今天砸的太低了，大盘也都全部跌破位了。只要大盘全线破位，就形成破位共振，就是买点,大盘 全部 跌破 只要 大盘 全线 破位 形成 破位 共振 就是 买点,负面,-1.0
601360,1769017429,忘记这股大股东减持无底线了，早上冲高只卖了三分之一，睡个午觉醒来又打回原形了。以,金线牵牛,09-04 02:09,131,3,AI_Agent,三六零,AI Agent,忘记这股大股东减持无底线了，早上冲高只卖了三分之一，睡个午觉醒来又打回原形了。以,忘记 这股 股东 减持 底线 早上 冲高 三分之一 睡个 午觉 醒来 原形,中性,0.0
601360,1769044016,大佬们赶快加仓吧，三六零够便宜了，而且网络安全也在风口上，下周开始飞起来,穷的叮当响每月只吃三次肉,09-04 02:26,129,5,AI_Agent,三六零,AI Agent,大佬们赶快加仓吧，三六零够便宜了，而且网络安全也在风口上，下周开始飞起来,大佬 赶快 加仓 六零 便宜 网络安全 风口 下周 开始 起来,中性,0.0
601360,1769085689,红伟不愧是割韭菜高手，这种行情竟然在最高价减持，股市老狐狸名不虚传,大力股神九菲特,09-04 02:47,44,0,AI_Agent,三六零,AI Agent,红伟不愧是割韭菜高手，这种行情竟然在最高价减持，股市老狐狸名不虚传,红伟 不愧 韭菜 高手 这种 行情 竟然 最高价 减持 股市 老狐狸 名不虚传,负面,-1.0
601360,1769081640,长上引下周低开没跑了,随机昵称0987,09-04 02:45,30,0,AI_Agent,三六零,AI Agent,长上引下周低开没跑了,长上 下周 低开,负面,-1.0
601360,1769061362,奇安信起飞了哈哈哈哈哈,随机昵称0987,09-04 02:35,43,1,AI_Agent,三六零,AI Agent,奇安信起飞了哈哈哈哈哈,安信 起飞 哈哈哈 哈哈,正面,1.0
601360,1769079276,做T，吃肉；就这样玩,股友65m9u02900,09-04 02:44,33,0,AI_Agent,三六零,AI Agent,做T，吃肉；就这样玩,这样,中性,0.0
601360,1769074243,周初已经提醒:短线上冲已到位，明显力竭，量能萎缩严重！拉高是为了减持，不要多想，,稳准狠就是他,09-04 02:41,37,0,AI_Agent,三六零,AI Agent,周初已经提醒:短线上冲已到位，明显力竭，量能萎缩严重！拉高是为了减持，不要多想，,周初 已经 提醒 短线 上冲 到位 明显 力竭 萎缩 严重 拉高 为了 减持 不要 多想,中性,0.0
601360,1769059681,玩意儿，走了,这B总比那B强,09-04 02:35,33,0,AI_Agent,三六零,AI Agent,玩意儿，走了,玩意儿,中性,0.0
601360,1769057360,太适合做t了，每天都是一样的走势,炒股15年了阿,09-04 02:34,33,0,AI_Agent,三六零,AI Agent,太适合做t了，每天都是一样的走势,适合 每天 一样 走势,中性,0.0
601360,1768994241,赶快跌到9元。我做t任务好完成。,Z__Z,09-04 01:55,87,3,AI_Agent,三六零,AI Agent,赶快跌到9元。我做t任务好完成。,赶快 跌到 任务 完成,负面,-1.0
601360,1769038308,主要是大盘拉了,玛咖巴咔,09-04 02:23,30,0,AI_Agent,三六零,AI Agent,主要是大盘拉了,主要 大盘,中性,0.0
